,,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,
20:00 - 00:15,Veris," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.001"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000",
20:00 - 00:15,Cekis,"001.599","001.521","001.602","001.879","001.339","001.413","001.057","001.282","001.272","000.762","000.873","000.901","001.141","001.381","001.498","001.602","000.664","001.126","000.983","001.122","001.239","001.192","000.910","001.609","000.966","000.741","000.712","000.678","000.840","000.498","000.624",
20:00 - 00:30,Veris," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.001"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000",
20:00 - 00:30,Cekis,"001.573","001.522","001.602","001.927","001.279","001.413","001.043","001.265","001.271","000.763","000.870","000.902","001.133","001.385","001.485","001.577","000.267","001.125","000.959","001.090","001.238","001.157","000.922","001.610","000.966","000.742","000.712","000.667","000.821","000.497","000.599",
20:00 - 00:45,Veris," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000",
20:00 - 00:45,Cekis,"001.571","001.515","001.600","001.654","001.275","001.406","001.025","001.256","001.272","000.763","000.869","000.899","001.127","001.359","001.486","001.567","001.307","001.125","000.915","001.068","001.213","001.159","000.936","001.610","000.967","000.741","000.712","000.667","000.821","000.502","000.599",
21:00 - 00:00,Veris," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000",
21:00 - 00:00,Cekis,"001.570","001.466","001.565","001.897","001.341","001.368","001.025","001.257","001.251","000.759","000.868","000.877","001.105","001.293","001.486","001.538","001.306","001.053","000.930","001.068","001.193","001.163","000.943","001.610","000.966","000.741","000.711","000.668","000.805","000.522","000.599",
21:00 - 00:15,Veris," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000",
21:00 - 00:15,Cekis,"001.569","001.436","001.547","001.904","001.331","001.346","001.048","001.219","001.206","000.741","000.824","000.877","001.104","001.295","001.486","001.538","001.298","001.020","000.935","001.009","001.192","001.193","000.996","001.610","000.936","000.723","000.711","000.668","000.802","000.521","000.598",
21:00 - 00:30,Veris," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000",
21:00 - 00:30,Cekis,"001.525","001.441","001.547","001.904","001.330","001.343","001.020","001.215","001.196","000.741","000.822","000.855","001.101","001.295","001.486","001.534","001.281","001.036","000.949","001.009","001.192","001.198","001.021","001.609","000.932","000.720","000.711","000.667","000.791","000.508","000.598",
21:00 - 00:45,Veris," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000",
21:00 - 00:45,Cekis,"001.514","001.455","001.541","001.905","001.330","001.343","001.011","001.214","001.197","000.742","000.826","000.837","001.082","001.295","001.445","001.516","001.275","001.049","000.960","001.022","001.174","001.196","001.043","001.611","000.932","000.704","000.709","000.668","000.808","000.506","000.597",
22:00 - 00:00,Veris," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.001"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000",
22:00 - 00:00,Cekis,"001.516","001.455","001.514","001.904","001.329","001.343","001.010","001.215","001.197","000.741","000.826","000.838","001.053","001.290","001.377","001.499","001.254","001.050","000.581","001.021","001.157","001.190","001.040","001.623","000.914","000.697","000.710","000.667","000.814","000.513","000.598",
22:00 - 00:15,Veris," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.001"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000",
22:00 - 00:15,Cekis,"001.514","001.444","001.515","001.904","001.328","001.318","001.010","001.178","001.177","000.741","000.767","000.836","001.054","001.287","001.404","001.487","001.254","001.049","000.527","000.940","001.114","001.112","001.001","001.708","000.883","000.698","000.643","000.623","000.775","000.521","000.575",
22:00 - 00:30,Veris," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000",
22:00 - 00:30,Cekis,"001.514","001.440","001.514","001.905","001.304","001.291","000.991","001.165","001.171","000.741","000.757","000.837","001.053","001.286","001.404","001.485","001.200","001.048","000.928","000.925","001.105","001.108","000.982","001.701","000.884","000.697","000.629","000.627","000.736","000.528","000.574",
22:00 - 00:45,Veris," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000",
22:00 - 00:45,Cekis,"001.513","001.445","001.498","001.903","001.282","001.292","000.990","001.165","001.167","000.741","000.757","000.836","001.024","001.235","001.403","001.467","001.202","001.048","000.929","000.926","001.107","001.105","000.978","001.681","000.884","000.673","000.629","000.627","000.737","000.529","000.572",
23:00 - 00:00,Veris," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000",
23:00 - 00:00,Cekis,"001.476","001.450","001.455","001.904","001.283","001.291","000.991","001.164","001.166","000.765","000.755","000.836","000.986","001.218","001.399","001.462","001.201","001.038","000.929","000.927","001.107","001.077","000.954","001.649","000.883","000.672","000.629","000.628","000.744","000.528","000.573",
23:00 - 00:15,Veris," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000",
23:00 - 00:15,Cekis,"001.447","001.372","001.456","001.905","001.239","001.293","001.078","001.127","001.079","000.694","000.756","000.799","000.986","001.176","001.382","001.405","001.188","000.990","000.899","000.928","001.107","001.078","000.955","001.610","000.884","000.673","000.630","000.629","000.719","000.488","000.535",
23:00 - 00:30,Veris," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000",
23:00 - 00:30,Cekis,"001.448","001.361","001.455","001.903","001.235","001.291","000.939","001.115","001.071","000.676","000.757","000.774","000.986","001.142","001.382","001.400","001.144","000.991","000.894","000.928","001.107","001.078","000.953","001.602","000.884","000.673","000.630","000.668","000.720","000.475","000.533",
23:00 - 00:45,Veris," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000",
23:00 - 00:45,Cekis,"001.448","001.362","001.455","001.903","001.236","001.291","000.939","001.115","001.071","000.677","000.754","000.764","000.987","001.143","001.382","001.400","001.144","000.990","000.894","000.928","001.107","001.065","000.953","001.534","000.883","000.673","000.630","000.667","000.740","000.475","000.551",
24:00 - 00:15,Veris," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000",
24:00 - 00:15,Cekis,"001.447","001.362","001.437","001.903","001.237","001.290","000.940","001.116","001.072","000.678","000.737","000.764","000.986","001.144","001.382","001.399","001.145","000.990","000.894","000.936","001.107","001.031","000.938","001.522","000.865","000.672","000.630","000.666","000.738","000.476","000.566",
