,,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,
16:00-17:00,Veris,6.473,6.316,6.448,6.495,5.587,6.031,4.19,5.197,6.056,3.387,3.966,3.635,4.885,6.262,6.446,6.417,5.477,4.619,4.055,4.43,5.191,5.06,4.302,3.227,4.21,2.919,2.872,2.881,3.183,2.175,2.299,
16:00-17:00,Cekis,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
17:00-18:00,Veris,6.45,6.391,6.418,6.841,5.534,6.03,4.222,5.262,5.887,3.236,3.92,3.749,4.968,6.23,6.479,6.418,5.586,4.775,4.158,4.526,5.19,5.009,4.165,3.399,4.2,2.963,2.958,2.926,3.203,2.132,2.355,
17:00-18:00,Cekis,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
18:00-19:00,Veris,6.464,6.35,6.533,7.017,5.536,6.036,4.146,5.304,5.644,3.053,3.84,3.732,4.934,6.152,6.447,6.415,5.549,4.822,4.171,4.588,5.192,4.942,3.982,3.429,4.173,2.965,2.964,2.889,3.258,2.067,2.398,
18:00-19:00,Cekis,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
19:00-20:00,Veris,6.418,6.185,6.408,7.393,5.505,5.746,4.232,5.193,5.395,3.049,3.777,3.659,4.813,5.76,6.404,6.414,5.424,4.672,3.978,4.494,5.022,4.944,3.748,4.736,4.017,2.968,2.899,2.798,3.481,2.064,2.505,
19:00-20:00,Cekis,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
20:00-21:00,Veris,6.313,6.024,6.369,7.357,5.234,5.6,4.15,5.06,5.066,3.047,3.48,3.579,4.506,5.418,5.955,6.284,3.544,4.429,3.787,4.348,4.883,4.671,3.711,6.439,3.865,2.965,2.847,2.68,3.287,2.019,2.421,
20:00-21:00,Cekis,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
21:00-22:00,Veris,6.124,5.787,6.149,7.617,5.32,5.375,4.089,4.863,4.796,2.965,3.298,3.407,4.34,5.175,5.794,6.087,5.108,4.155,3.425,4.061,4.715,4.777,4.1,6.453,3.714,2.844,2.841,2.67,3.215,2.048,2.391,
21:00-22:00,Cekis,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
22:00-23:00,Veris,6.017,5.779,5.982,7.616,5.197,5.192,3.982,4.672,4.681,2.988,3.036,3.345,4.117,5.026,5.61,5.901,4.857,4.183,3.313,3.718,4.433,4.402,3.915,6.739,3.534,2.74,2.53,2.505,2.992,2.106,2.294,
22:00-23:00,Cekis,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
23:00-24:00,Veris,5.79,5.457,5.803,7.614,4.947,5.165,3.896,4.473,4.293,2.725,3.004,3.101,3.945,4.605,5.528,5.604,4.621,3.961,3.581,3.72,4.428,4.252,3.799,6.268,3.516,2.691,2.52,2.63,2.917,1.914,2.185,
23:00-24:00,Cekis,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
